species	Streptococcus_salivarius	Clostridium_disporicum	Monoglobus_pectinilyticus	Eubacterium_siraeum	Gemmiger_formicilis	Faecalibacterium_prausnitzii	Ruthenibacterium_lactatiformans	Subdoligranulum_sp._4_3_54A2FAA	Anaerotruncus_colihominis	Massilioclostridium_coli	Neglecta_timonensis	Clostridium_leptum	Anaeromassilibacillus_sp._Marseille-P3371	Ruminococcus_bicirculans	Ruminococcus_callidus	Clostridium_phoceensis	Flavonifractor_plautii	Intestinimonas_butyriciproducens	Coprococcus_eutactus	Clostridium_sp._L2-50	Eubacterium_rectale	Roseburia_inulinivorans	Roseburia_faecis	Roseburia_hominis	Roseburia_intestinalis	Eubacterium_ramulus	Lachnospira_pectinoschiza	Eubacterium_eligens	Anaerostipes_caccae	Anaerostipes_hadrus	Clostridium_sp._SS2/1	Eubacterium_ventriosum	Coprococcus_comes	Sellimonas_intestinalis	Ruminococcus_lactaris	Ruminococcus_faecis	Ruminococcus_torques	Mordavella_sp._Marseille-P3756	Dorea_longicatena	Dorea_formicigenerans	Ruminococcus_gnavus	Blautia_massiliensis	Blautia_obeum	Blautia_sp._Marseille-P3087	Blautia_sp._SF-50	Blautia_sp._Marseille-P2398	Blautia_sp._KLE_1732	Blautia_wexlerae	Blautia_producta	Blautia_sp._Marseille-P3201T	Blautia_hydrogenotrophica	Fusicatenibacter_saccharivorans	Hungatella_hathewayi	Clostridium_symbiosum	Clostridium_citroniae	Clostridium_bolteae	Clostridium_clostridioforme	Bacteroides_pectinophilus	Eisenbergiella_massiliensis	Eubacterium_hallii	Butyrivibrio_crossotus	Intestinibacter_bartlettii	Romboutsia_timonensis	Finegoldia_magna	Alistipes_indistinctus	Alistipes_ihumii	Alistipes_obesi	Alistipes_shahii	Alistipes_finegoldii	Alistipes_putredinis	Odoribacter_splanchnicus	Butyricimonas_sp._Marseille-P4593	Parabacteroides_distasonis	Parabacteroides_merdae	Prevotellamassilia_timonensis	Paraprevotella_clara	Prevotella_corporis	Prevotella_copri	Prevotella_stercorea	Prevotella_sp._Marseille-P4119	Prevotella_lascolaii	Bacteroides_coprocola	Bacteroides_dorei	Bacteroides_vulgatus	Bacteroides_sp._4_3_47FAA	Bacteroides_massiliensis	Bacteroides_cellulosilyticus	Bacteroides_intestinalis	Bacteroides_xylanisolvens	Bacteroides_sp._3_1_13	Bacteroides_ovatus	Bacteroides_sp._HMSC073E02	Bacteroides_caccae	Bacteroides_finegoldii	Bacteroides_faecis	Bacteroides_thetaiotaomicron	Bacteroides_fragilis	Bacteroides_salyersiae	Bacteroides_eggerthii	Bacteroides_stercoris	Bacteroides_uniformis	Bacteroides_sp._D20	Barnesiella_intestinihominis	Bilophila_wadsworthia	Clostridium_glycyrrhizinilyticum	Escherichia_coli	Sutterella_wadsworthensis	Akkermansia_muciniphila	Collinsella_bouchesdurhonensis	Collinsella_aerofaciens	Collinsella_sp._4_8_47FAA	Collinsella_sp._TF06-26	Senegalimassilia_anaerobia	Gordonibacter_urolithinfaciens	Gordonibacter_pamelaeae	Eggerthella_lenta	Adlercreutzia_equolifaciens	Bifidobacterium_bifidum	Bifidobacterium_catenulatum	Bifidobacterium_pseudocatenulatum	Bifidobacterium_kashiwanohense	Bifidobacterium_adolescentis	Bifidobacterium_breve	Bifidobacterium_longum	Bifidobacterium_animalis	Lactococcus_lactis	Megasphaera_massiliensis	Dialister_invisus	Phascolarctobacterium_succinatutens	Turicibacter_sanguinis	bacterium_LF-3	Coprobacillus_sp._8_1_38FAA	Coprobacillus_sp._29_1	Massiliomicrobiota_timonensis	Catenibacterium_mitsuokai	Clostridium_spiroforme	Eubacterium_sp._3_1_31	Faecalitalea_cylindroides	Holdemanella_biformis	Streptococcus_thermophilus	Lactobacillus_ruminis
Bacteroides_sp._3_1_13	0.41236000000000006	0.34029	0.35696	0.49976	0.5832999999999999	0.6244700000000001	0.5352100000000001	0.52879	0.52181	0.48603	0.52805	0.54199	0.49552	0.48077	0.50163	0.45053000000000004	0.44045	0.41807	0.44218	0.44463	0.42518	0.46761	0.45806	0.44642000000000004	0.44642000000000004	0.46139	0.44901	0.44913000000000003	0.4511	0.4476	0.44489	0.42060000000000003	0.44919000000000003	0.43927000000000005	0.45932	0.45799	0.45697000000000004	0.46942	0.46856000000000003	0.47101	0.41056	0.45498000000000005	0.45816	0.46658000000000005	0.46499	0.46339	0.46354	0.46454	0.42492	0.43251999999999996	0.41466000000000003	0.41353	0.43862	0.44391	0.43103	0.42883	0.42263	0.44322	0.41352	0.43807	0.43053	0.39366999999999996	0.41558	0.34609	0.23501999999999998	0.23703	0.22156	0.22846000000000002	0.22846000000000002	0.21080000000000002	0.21802999999999997	0.23816999999999997	0.09770000000000001	0.10557	0.23614000000000007	0.10858999999999999	0.13171	0.13731	0.18386000000000002	0.17800000000000005	0.14022999999999997	0.10147	0.12307000000000001	0.12514	0.12543	0.12233	0.07385	0.061560000000000004	0.00405	0.0	0.03966	0.03626	0.0067	0.02695	0.0163	0.0163	0.03291	0.05788	0.05988	0.08345000000000001	0.06355000000000001	0.06317	0.11359	0.22557000000000002	0.45863999999999994	0.27460999999999997	0.3122	0.19592	0.27958000000000005	0.28982	0.29037	0.29037	0.31098000000000003	0.31122000000000005	0.30536	0.28212000000000004	0.26646000000000003	0.23534	0.25619000000000003	0.255	0.24869000000000002	0.24301	0.23606	0.23606	0.22575	0.43146	0.3588	0.3917	0.37328	0.38991000000000003	0.46586	0.46402000000000004	0.49552	0.50819	0.50978	0.42027000000000003	0.49462000000000006	0.5185700000000001	0.51492	0.33931	0.33929
Bacteroides_ovatus	0.44509999999999994	0.37303	0.3897	0.5325000000000001	0.61604	0.6572100000000001	0.5679500000000001	0.5615300000000001	0.5545500000000001	0.5187700000000001	0.56079	0.57473	0.5282600000000001	0.51351	0.5343700000000001	0.48327	0.47319	0.45081	0.47492	0.47737	0.45792	0.50035	0.49079999999999996	0.47916	0.47916	0.49412999999999996	0.48174999999999996	0.48186999999999997	0.48383999999999994	0.48033999999999993	0.47763	0.45334	0.48192999999999997	0.47201000000000004	0.49205999999999994	0.49072999999999994	0.48971	0.5021599999999999	0.5013	0.5037499999999999	0.44329999999999997	0.48772	0.49089999999999995	0.49932	0.49772999999999995	0.49612999999999996	0.49627999999999994	0.49727999999999994	0.45766	0.46525999999999995	0.4474	0.44627	0.47136	0.47665	0.46377	0.46157	0.45537	0.47596	0.44626	0.47081	0.46327	0.42641	0.44832	0.37883	0.26776	0.26977	0.25429999999999997	0.26120000000000004	0.26120000000000004	0.24354	0.25077	0.27091000000000004	0.13044	0.13831	0.26888	0.14132999999999996	0.16444999999999999	0.17005000000000003	0.21660000000000001	0.21074000000000004	0.17297	0.13421	0.15581	0.15788000000000002	0.15817000000000003	0.15506999999999999	0.10659	0.09430000000000001	0.04063	0.03966	0.0	0.00482	0.03944	0.05969	0.04904	0.04904	0.06565	0.09062	0.09262000000000001	0.11619	0.09629	0.09591	0.14633	0.25831	0.49137999999999993	0.30734999999999996	0.34493999999999997	0.22866	0.31232000000000004	0.32256	0.32311	0.32311	0.34372	0.34396000000000004	0.3381	0.31486000000000003	0.2992	0.26808	0.28892999999999996	0.28774	0.28142999999999996	0.27575	0.2688	0.2688	0.25849	0.4642	0.39154	0.42444	0.40602	0.42265	0.4986	0.49676000000000003	0.52826	0.54093	0.54252	0.45301	0.52736	0.5513100000000001	0.54766	0.37205	0.37202999999999997
Bacteroides_sp._HMSC073E02	0.4417	0.36962999999999996	0.3863	0.5291	0.6126400000000001	0.65381	0.5645500000000001	0.55813	0.55115	0.5153700000000001	0.55739	0.57133	0.5248600000000001	0.51011	0.53097	0.47986999999999996	0.46979	0.44741	0.47152	0.47397	0.45452	0.49694999999999995	0.48739999999999994	0.47576	0.47576	0.49072999999999994	0.47835	0.47847	0.4804399999999999	0.47694	0.47423	0.44994	0.47853	0.46861	0.4886599999999999	0.48732999999999993	0.48630999999999996	0.4987599999999999	0.49789999999999995	0.50035	0.43989999999999996	0.48432	0.48749999999999993	0.49591999999999997	0.49432999999999994	0.49272999999999995	0.49287999999999993	0.49387999999999993	0.45426	0.46185999999999994	0.444	0.44287	0.46796	0.47325	0.46037	0.45816999999999997	0.45197	0.47256	0.44286	0.46741	0.45987	0.42301	0.44492	0.37543	0.26436	0.26637	0.2509	0.2578	0.2578	0.24014	0.24737	0.26751	0.12704000000000001	0.13491	0.26548	0.13793	0.16105000000000003	0.16665000000000002	0.2132	0.20734000000000002	0.16957	0.13081	0.15241	0.15448	0.15477000000000002	0.15166999999999997	0.10318999999999999	0.0909	0.03723	0.03626	0.00482	0.0	0.03604	0.05629	0.04564	0.04564	0.06225	0.08722	0.08922000000000001	0.11279000000000002	0.09289	0.09251	0.14293	0.25491	0.48797999999999997	0.30395	0.34154	0.22526000000000002	0.30892000000000003	0.31916000000000005	0.31971000000000005	0.31971000000000005	0.34032000000000007	0.34056000000000003	0.33470000000000005	0.31146	0.29580000000000006	0.26468	0.28553	0.28434	0.27803	0.27235000000000004	0.2654	0.2654	0.25509000000000004	0.4608	0.38814	0.42103999999999997	0.40262	0.41925	0.4952	0.49336	0.52486	0.53753	0.5391199999999999	0.44961	0.52396	0.54791	0.5442600000000001	0.36865	0.36862999999999996
Bacteroides_caccae	0.40676	0.33469	0.35136	0.49416	0.5777	0.61887	0.52961	0.52319	0.5162100000000001	0.48042999999999997	0.52245	0.53639	0.48991999999999997	0.47517	0.49602999999999997	0.44493	0.43485	0.41247	0.43657999999999997	0.43903	0.41958	0.46201	0.45246	0.44082	0.44082	0.45579	0.44340999999999997	0.44353	0.44549999999999995	0.44199999999999995	0.43928999999999996	0.415	0.44359	0.43367	0.45371999999999996	0.45238999999999996	0.45137	0.46381999999999995	0.46296	0.46540999999999993	0.40496	0.44938	0.45255999999999996	0.46098	0.45938999999999997	0.45779	0.45793999999999996	0.45893999999999996	0.41931999999999997	0.42691999999999997	0.40906	0.40793	0.43301999999999996	0.43831	0.42543	0.42323	0.41703	0.43761999999999995	0.40792	0.43246999999999997	0.42493000000000003	0.38806999999999997	0.40998	0.34049	0.22941999999999999	0.23143	0.21596	0.22285999999999997	0.22285999999999997	0.2052	0.21242999999999998	0.23256999999999997	0.09209999999999999	0.09997	0.23054000000000002	0.10299	0.12611	0.13171	0.17826000000000003	0.1724	0.13463	0.09587000000000001	0.11746999999999999	0.11954000000000001	0.11982999999999999	0.11673	0.06825	0.05596	0.00767	0.0067	0.03944	0.03604	0.0	0.02135	0.0107	0.0107	0.02731	0.05228	0.054279999999999995	0.07785	0.05795	0.05757	0.10799	0.21997000000000003	0.45304	0.26900999999999997	0.3066	0.19032000000000002	0.27398000000000006	0.28422000000000003	0.28477	0.28477	0.30538000000000004	0.30562000000000006	0.29976	0.27652000000000004	0.26086000000000004	0.22974	0.25059000000000003	0.2494	0.24309000000000003	0.23741	0.23046	0.23046	0.22015	0.42586	0.3532	0.3861	0.36768	0.38431000000000004	0.46026	0.45842000000000005	0.48992	0.50259	0.50418	0.41467000000000004	0.48902	0.51297	0.5093200000000001	0.33371	0.33369
Bacteroides_finegoldii	0.41781	0.34574	0.36241	0.5052099999999999	0.58875	0.62992	0.54066	0.53424	0.5272600000000001	0.49148	0.5335	0.54744	0.50097	0.48622	0.50708	0.45598	0.4459	0.42352	0.44763	0.45008	0.43063	0.47306	0.46351	0.45187	0.45187	0.46684	0.45446	0.45458	0.45654999999999996	0.45304999999999995	0.45033999999999996	0.42605	0.45464	0.44472	0.46476999999999996	0.46343999999999996	0.46242	0.47486999999999996	0.47401	0.47645999999999994	0.41601	0.46043	0.46360999999999997	0.47203	0.47043999999999997	0.46884	0.46898999999999996	0.46998999999999996	0.43037	0.43796999999999997	0.42011	0.41898	0.44406999999999996	0.44936	0.43648	0.43428	0.42808	0.44866999999999996	0.41897	0.44351999999999997	0.43598000000000003	0.39912	0.42103	0.35154	0.24047	0.24248	0.22701000000000002	0.23391000000000003	0.23391000000000003	0.21625000000000003	0.22347999999999998	0.24361999999999998	0.10315	0.11102	0.24159000000000003	0.11404	0.13716	0.14276	0.18931000000000003	0.18345	0.14567999999999998	0.10692000000000002	0.12852000000000002	0.13059	0.13088	0.12778	0.07930000000000001	0.06701	0.02792	0.02695	0.05969	0.05629	0.02135	0.0	0.02011	0.02011	0.03836	0.06333	0.06533	0.08889999999999999	0.069	0.06862	0.11903999999999999	0.23102000000000003	0.46409	0.28006	0.31765	0.20137000000000002	0.28503000000000006	0.29527000000000003	0.29582	0.29582	0.31643000000000004	0.31667000000000006	0.31081000000000003	0.28757000000000005	0.27191000000000004	0.24079	0.26164000000000004	0.26045	0.25414000000000003	0.24846000000000001	0.24151	0.24151	0.23120000000000002	0.43691	0.36425	0.39715	0.37873	0.39536000000000004	0.47131	0.46947000000000005	0.50097	0.51364	0.51523	0.42572000000000004	0.50007	0.52402	0.5203700000000001	0.34476	0.34474
Bacteroides_faecis	0.40715999999999997	0.33509	0.35176	0.49456	0.5781	0.6192700000000001	0.5300100000000001	0.52359	0.51661	0.48083	0.52285	0.53679	0.49032	0.47557	0.49643	0.44533	0.43525	0.41287	0.43698	0.43943	0.41998	0.46241	0.45286	0.44122	0.44122	0.45619	0.44381	0.44393	0.44589999999999996	0.44239999999999996	0.43968999999999997	0.4154	0.44399	0.43407	0.45411999999999997	0.45278999999999997	0.45177	0.46421999999999997	0.46336	0.46580999999999995	0.40536	0.44978	0.45296	0.46138	0.45979	0.45819	0.45833999999999997	0.45933999999999997	0.41972	0.42732	0.40946	0.40833	0.43341999999999997	0.43871	0.42583	0.42363	0.41743	0.43801999999999996	0.40832	0.43287	0.42533000000000004	0.38847	0.41038	0.34089	0.22982	0.23183	0.21636000000000002	0.22326	0.22326	0.20559999999999998	0.21283	0.23296999999999998	0.0925	0.10037	0.23094000000000003	0.10339	0.12651	0.13211	0.17866000000000004	0.1728	0.13502999999999998	0.09627000000000001	0.11787	0.11994	0.12023	0.11713	0.06865	0.05636	0.01727	0.0163	0.04904	0.04564	0.0107	0.02011	0.0	0.0	0.02771	0.05268	0.05467999999999999	0.07825	0.05835	0.05797	0.10839	0.22037000000000004	0.45343999999999995	0.26941	0.307	0.19072000000000003	0.27438000000000007	0.28462000000000004	0.28517000000000003	0.28517000000000003	0.30578000000000005	0.30602000000000007	0.30016000000000004	0.27692000000000005	0.26126000000000005	0.23014	0.25099000000000005	0.24980000000000002	0.24349000000000004	0.23781000000000002	0.23086	0.23086	0.22055000000000002	0.42626000000000003	0.3536	0.3865	0.36808	0.38471000000000005	0.46066	0.45882000000000006	0.49032000000000003	0.50299	0.50458	0.41507000000000005	0.4894200000000001	0.5133700000000001	0.5097200000000001	0.33411	0.33409
Bacteroides_thetaiotaomicron	0.40715999999999997	0.33509	0.35176	0.49456	0.5781	0.6192700000000001	0.5300100000000001	0.52359	0.51661	0.48083	0.52285	0.53679	0.49032	0.47557	0.49643	0.44533	0.43525	0.41287	0.43698	0.43943	0.41998	0.46241	0.45286	0.44122	0.44122	0.45619	0.44381	0.44393	0.44589999999999996	0.44239999999999996	0.43968999999999997	0.4154	0.44399	0.43407	0.45411999999999997	0.45278999999999997	0.45177	0.46421999999999997	0.46336	0.46580999999999995	0.40536	0.44978	0.45296	0.46138	0.45979	0.45819	0.45833999999999997	0.45933999999999997	0.41972	0.42732	0.40946	0.40833	0.43341999999999997	0.43871	0.42583	0.42363	0.41743	0.43801999999999996	0.40832	0.43287	0.42533000000000004	0.38847	0.41038	0.34089	0.22982	0.23183	0.21636000000000002	0.22326	0.22326	0.20559999999999998	0.21283	0.23296999999999998	0.0925	0.10037	0.23094000000000003	0.10339	0.12651	0.13211	0.17866000000000004	0.1728	0.13502999999999998	0.09627000000000001	0.11787	0.11994	0.12023	0.11713	0.06865	0.05636	0.01727	0.0163	0.04904	0.04564	0.0107	0.02011	0.0	0.0	0.02771	0.05268	0.05467999999999999	0.07825	0.05835	0.05797	0.10839	0.22037000000000004	0.45343999999999995	0.26941	0.307	0.19072000000000003	0.27438000000000007	0.28462000000000004	0.28517000000000003	0.28517000000000003	0.30578000000000005	0.30602000000000007	0.30016000000000004	0.27692000000000005	0.26126000000000005	0.23014	0.25099000000000005	0.24980000000000002	0.24349000000000004	0.23781000000000002	0.23086	0.23086	0.22055000000000002	0.42626000000000003	0.3536	0.3865	0.36808	0.38471000000000005	0.46066	0.45882000000000006	0.49032000000000003	0.50299	0.50458	0.41507000000000005	0.4894200000000001	0.5133700000000001	0.5097200000000001	0.33411	0.33409
Bacteroides_fragilis	0.39477000000000007	0.3227	0.33937	0.48217	0.56571	0.6068800000000001	0.5176200000000001	0.5112	0.50422	0.46844	0.5104599999999999	0.5244	0.47793	0.46318	0.48403999999999997	0.43294	0.42286	0.40048	0.42458999999999997	0.42704	0.40759	0.45002	0.44047	0.42883	0.42883	0.4438	0.43141999999999997	0.43154	0.43350999999999995	0.43000999999999995	0.42729999999999996	0.40301	0.4316	0.42168	0.44172999999999996	0.44039999999999996	0.43938	0.45182999999999995	0.45097	0.45341999999999993	0.39297	0.43739	0.44056999999999996	0.44899	0.44739999999999996	0.4458	0.44594999999999996	0.44694999999999996	0.40732999999999997	0.41492999999999997	0.39707	0.39594	0.42102999999999996	0.42632	0.41344	0.41124	0.40504	0.42562999999999995	0.39593	0.42047999999999996	0.41294000000000003	0.37607999999999997	0.39799	0.3285	0.21742999999999998	0.21944	0.20397	0.21087000000000003	0.21087000000000003	0.19321	0.20043999999999998	0.22057999999999997	0.08011	0.08798	0.21855000000000002	0.091	0.11412	0.11972000000000001	0.16627000000000003	0.16041	0.12264	0.08388000000000001	0.10548	0.10755	0.10784	0.10474	0.056260000000000004	0.04397	0.03388	0.03291	0.06565	0.06225	0.02731	0.03836	0.02771	0.02771	0.0	0.02607	0.04229	0.06586	0.04596	0.04558	0.096	0.20798000000000003	0.44104999999999994	0.25702	0.29461	0.17833000000000002	0.26199	0.27222999999999997	0.27278	0.27278	0.29339000000000004	0.29363000000000006	0.28777	0.26453	0.24887000000000004	0.21775	0.23860000000000003	0.23741	0.23110000000000003	0.22542	0.21847	0.21847	0.20816	0.41387	0.34121	0.37411	0.35569	0.37232000000000004	0.44827	0.44643000000000005	0.47793	0.49060000000000004	0.49219	0.40268000000000004	0.47703000000000007	0.5009800000000001	0.49733000000000005	0.32172	0.3217
Bacteroides_salyersiae	0.41974	0.34767	0.36434	0.50714	0.59068	0.63185	0.54259	0.53617	0.52919	0.49340999999999996	0.53543	0.54937	0.5029	0.48815	0.50901	0.45791000000000004	0.44783	0.42545	0.44956	0.45201	0.43256	0.47499	0.46544	0.45380000000000004	0.45380000000000004	0.46877	0.45639	0.45651	0.45848	0.45498	0.45227	0.42798	0.45657000000000003	0.44665000000000005	0.4667	0.46537	0.46435000000000004	0.4768	0.47594000000000003	0.47839	0.41794	0.46236000000000005	0.46554	0.47396000000000005	0.47237	0.47077	0.47092	0.47192	0.4323	0.43989999999999996	0.42204	0.42091	0.446	0.45129	0.43841	0.43621	0.43001	0.4506	0.4209	0.44545	0.43791	0.40105	0.42296	0.35347	0.24239999999999998	0.24441	0.22894	0.23584000000000002	0.23584000000000002	0.21818	0.22540999999999997	0.24554999999999996	0.10507999999999999	0.11295	0.24352000000000007	0.11597	0.13909	0.14468999999999999	0.19124000000000002	0.18538000000000004	0.14761000000000002	0.10885000000000002	0.13045	0.13252000000000003	0.13281	0.12971	0.08123000000000001	0.06894	0.05885	0.05788	0.09062	0.08722	0.05228	0.06333	0.05268	0.05268	0.02607	0.0	0.06726	0.09083000000000001	0.07093	0.07055	0.12097	0.23295000000000002	0.46602	0.28198999999999996	0.31958	0.2033	0.28696000000000005	0.2972	0.29775	0.29775	0.31836000000000003	0.31860000000000005	0.31274	0.28950000000000004	0.27384000000000003	0.24272	0.26357	0.26238	0.25607	0.25039	0.24344	0.24344	0.23313	0.43884	0.36618	0.39908	0.38066	0.39729000000000003	0.47324	0.47140000000000004	0.5029	0.51557	0.51716	0.42765000000000003	0.502	0.52595	0.5223000000000001	0.34669	0.34667
Bacteroides_eggerthii	0.38848000000000005	0.31640999999999997	0.33308	0.47588	0.55942	0.6005900000000001	0.51133	0.50491	0.49792999999999993	0.46215	0.5041699999999999	0.51811	0.47164	0.45689	0.47775	0.42665000000000003	0.41657	0.39419	0.4183	0.42075	0.4013	0.44373	0.43418	0.42254	0.42254	0.43751	0.42513	0.42525	0.42722	0.42372	0.42101	0.39672	0.42531	0.41539000000000004	0.43544	0.43411	0.43309000000000003	0.44554	0.44468	0.44712999999999997	0.38667999999999997	0.43110000000000004	0.43428	0.44270000000000004	0.44111	0.43951	0.43966	0.44066	0.40104	0.40863999999999995	0.39078	0.38965	0.41474	0.42003	0.40715	0.40495	0.39875	0.41934	0.38964	0.41419	0.40665	0.36979	0.3917	0.32221	0.21113999999999997	0.21314999999999998	0.19768	0.20458	0.20458	0.18692	0.19415000000000002	0.21429	0.07382	0.08169	0.21226000000000006	0.08471	0.10783	0.11343	0.15998	0.15412000000000003	0.11635	0.07759	0.09919	0.10126	0.10155	0.09845	0.058969999999999995	0.04668	0.06085	0.05988	0.09262000000000001	0.08922000000000001	0.054279999999999995	0.06533	0.05467999999999999	0.05467999999999999	0.04229	0.06726	0.0	0.02357	0.01983	0.019450000000000002	0.08971	0.20169000000000004	0.43476	0.25073000000000006	0.28831999999999997	0.17204000000000003	0.25570000000000004	0.26594	0.26649	0.26649	0.2871	0.28734000000000004	0.28148000000000006	0.25824	0.24258000000000002	0.21146000000000004	0.23231000000000002	0.23112000000000005	0.22481	0.21913000000000005	0.21218000000000004	0.21218000000000004	0.20187000000000005	0.40758000000000005	0.33492000000000005	0.36782000000000004	0.34940000000000004	0.3660300000000001	0.44198000000000004	0.4401400000000001	0.47164000000000006	0.4843100000000001	0.48590000000000005	0.3963900000000001	0.47074000000000005	0.4946900000000001	0.49104000000000014	0.31543000000000004	0.31541
Bacteroides_stercoris	0.41205	0.33998	0.35665	0.49944999999999995	0.5829899999999999	0.62416	0.5349	0.52848	0.5215	0.48572	0.52774	0.5416799999999999	0.49521	0.48046	0.50132	0.45022	0.44014000000000003	0.41776	0.44187	0.44432	0.42487	0.4673	0.45775	0.44611	0.44611	0.46108	0.4487	0.44882	0.45078999999999997	0.44728999999999997	0.44458	0.42029	0.44888	0.43896	0.45901	0.45768	0.45666	0.46910999999999997	0.46825	0.47069999999999995	0.41025	0.45467	0.45785	0.46627	0.46468	0.46308	0.46323	0.46423	0.42461	0.43221	0.41435	0.41322000000000003	0.43831	0.4436	0.43072	0.42852	0.42232000000000003	0.44290999999999997	0.41321	0.43776	0.43022000000000005	0.39336	0.41527000000000003	0.34578000000000003	0.23471	0.23672	0.22124999999999997	0.22815	0.22815	0.21048999999999998	0.21772	0.23786	0.09739	0.10525999999999999	0.23583000000000004	0.10827999999999999	0.1314	0.137	0.18355000000000005	0.17769000000000001	0.13992	0.10116	0.12276000000000001	0.12483	0.12512	0.12201999999999999	0.08254	0.07025	0.08442000000000001	0.08345000000000001	0.11619	0.11279000000000002	0.07785	0.08889999999999999	0.07825	0.07825	0.06586	0.09083000000000001	0.02357	0.0	0.0434	0.04302	0.11327999999999999	0.22526000000000002	0.45832999999999996	0.2743	0.31188999999999995	0.19561	0.27927	0.28951000000000005	0.29006000000000004	0.29006000000000004	0.31067000000000006	0.31091	0.30505000000000004	0.28181	0.26615	0.23503000000000002	0.25588	0.25469	0.24838	0.24270000000000003	0.23575000000000002	0.23575000000000002	0.22544000000000003	0.43115000000000003	0.35849000000000003	0.39139	0.37297	0.38960000000000006	0.46555	0.46371000000000007	0.49521000000000004	0.50788	0.50947	0.41996000000000006	0.49431	0.51826	0.5146100000000001	0.339	0.33898
Bacteroides_uniformis	0.39215	0.32008	0.33675	0.47955	0.5630900000000001	0.6042600000000001	0.5150000000000001	0.50858	0.5016	0.46582	0.50784	0.52178	0.47531	0.46055999999999997	0.48141999999999996	0.43032	0.42024	0.39786	0.42196999999999996	0.42441999999999996	0.40497	0.44739999999999996	0.43784999999999996	0.42621	0.42621	0.44117999999999996	0.42879999999999996	0.42891999999999997	0.43088999999999994	0.42738999999999994	0.42467999999999995	0.40038999999999997	0.42898	0.41906	0.43910999999999994	0.43777999999999995	0.43676	0.44920999999999994	0.44834999999999997	0.4507999999999999	0.39035	0.43477	0.43794999999999995	0.44637	0.44477999999999995	0.44317999999999996	0.44332999999999995	0.44432999999999995	0.40470999999999996	0.41230999999999995	0.39444999999999997	0.39332	0.41840999999999995	0.42369999999999997	0.41081999999999996	0.40862	0.40242	0.42300999999999994	0.39331	0.41785999999999995	0.41032	0.37346	0.39537	0.32588	0.21480999999999997	0.21681999999999998	0.20135	0.20825	0.20825	0.19059	0.19781999999999997	0.21796000000000001	0.07749	0.08536	0.21593	0.08837999999999999	0.11149999999999999	0.1171	0.16365000000000002	0.15778999999999999	0.12001999999999999	0.08126000000000001	0.10286	0.10493	0.10522	0.10211999999999999	0.06264	0.05035	0.06452000000000001	0.06355000000000001	0.09629	0.09289	0.05795	0.069	0.05835	0.05835	0.04596	0.07093	0.01983	0.0434	0.0	0.0017599999999999998	0.09338	0.20536000000000004	0.43843	0.25440000000000007	0.29198999999999997	0.17571000000000003	0.25937000000000004	0.26961	0.27016	0.27016	0.29077000000000003	0.29101000000000005	0.28515000000000007	0.26191000000000003	0.24625000000000002	0.21513000000000004	0.23598000000000002	0.23479000000000005	0.22848000000000002	0.22280000000000005	0.21585000000000004	0.21585000000000004	0.20554000000000006	0.41125	0.33859000000000006	0.37149000000000004	0.35307000000000005	0.3697000000000001	0.44565000000000005	0.4438100000000001	0.47531000000000007	0.4879800000000001	0.48957000000000006	0.4000600000000001	0.4744100000000001	0.49836000000000014	0.4947100000000001	0.31910000000000005	0.31908000000000003
Bacteroides_sp._D20	0.39177000000000006	0.3197	0.33637	0.47917	0.56271	0.6038800000000001	0.5146200000000001	0.5082	0.50122	0.46544	0.50746	0.5214000000000001	0.47493	0.46018	0.48103999999999997	0.42994	0.41986	0.39748	0.42158999999999996	0.42404	0.40459	0.44702	0.43746999999999997	0.42583	0.42583	0.44079999999999997	0.42841999999999997	0.42854	0.43050999999999995	0.42700999999999995	0.42429999999999995	0.40001	0.4286	0.41868	0.43872999999999995	0.43739999999999996	0.43638	0.44882999999999995	0.44797	0.45041999999999993	0.38997	0.43439	0.43756999999999996	0.44599	0.44439999999999996	0.44279999999999997	0.44294999999999995	0.44394999999999996	0.40432999999999997	0.41192999999999996	0.39407	0.39294	0.41802999999999996	0.42332	0.41043999999999997	0.40824	0.40204	0.42262999999999995	0.39293	0.41747999999999996	0.40994	0.37307999999999997	0.39499	0.3255	0.21442999999999998	0.21644	0.20096999999999998	0.20786999999999997	0.20786999999999997	0.19021	0.19743999999999998	0.21757999999999997	0.07711	0.08498	0.21555000000000002	0.088	0.11111999999999998	0.11671999999999999	0.16327000000000003	0.15741	0.11963999999999998	0.08088000000000001	0.10247999999999999	0.10454999999999999	0.10483999999999999	0.10173999999999998	0.06226	0.04997	0.06414	0.06317	0.09591	0.09251	0.05757	0.06862	0.05797	0.05797	0.04558	0.07055	0.019450000000000002	0.04302	0.0017599999999999998	0.0	0.093	0.20498000000000002	0.43804999999999994	0.25402	0.29161	0.17533	0.25899	0.26922999999999997	0.26977999999999996	0.26977999999999996	0.29039000000000004	0.29063000000000005	0.28477	0.26153	0.24587000000000003	0.21475	0.23560000000000003	0.23441	0.22810000000000002	0.22242	0.21547	0.21547	0.20516	0.41087	0.33821	0.37111	0.35269	0.36932000000000004	0.44527	0.44343000000000005	0.47493	0.48760000000000003	0.48919	0.39968000000000004	0.47403000000000006	0.4979800000000001	0.49433000000000005	0.31872	0.3187
